global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
1730.4004493142504	-0.7228048700847012	0.5224468802181618	2994285.7149869595	1981.1000009042243	2.858678747106296	3924757.213582718	8.172044179157224	1786.8503146829587	3.977668632406449	15.821847749230187	3192834.0470825885	1834.2265506081733	1211.9050296079447	1.223527	20.335875	0.5974341061440516	0.2904582017484065	-0.0180423742	0.1351917627	-0.0282310503	0.0968162561	-0.0125917489	0.1158550458	0.0241261668	0.0559743415	0.0815253806	-0.0201760295	-0.2199260373	0.005495	0.0483849266	0.0645956165	-0.0731647645	-0.086688851	-0.0165210951	-0.0347928492	0.0614047851	-0.0716171579	-0.0129106255	0.0186232524	0.0197521035	-0.0414380674	-0.1929233373	-0.0376509069	-0.0747947785	0.0714843672	-0.0829625593	-0.0053138257	-0.0706595761	0.043582129	0.0067262612	0.0186242373	-0.0807517764	-0.1144128487	-0.017201719	-0.0299001146	-0.0460228743	-0.0541363237	-0.0713142084	0.1120740661	0.0967116907	-0.3118888457	-0.0198967401	0.1253918209	-0.0893299181	-0.2046980346	0.0093800241	0.6530019333	0.1361036614	-0.0863965937	0.131335237	-0.1509272899	-0.1213261005	-0.0868542737	0.0326175732	-0.0311708334	-0.0526288935	-0.0970621018	0.016850859	0.0717238087	-0.124700488	-0.0208334689137359	0.0056277821012429	3.167193137906996e-05	0.0004340334269796	0.1307903907392642	0.1480848347649725	0.0171061263097294	0.0219291182873692	-0.2463451657470585	-0.2319796508184311	0.0538145583938412	0.0606859406869457	-0.0004198581591548	-0.0018856990214502	1.762808738088574e-07	3.5558607994982416e-06	-0.001878921574993	0.001832249236064	3.357137263057112e-06	3.530346284974176e-06	-0.0003808946920267	0.0005168885116738	1.4508076641411464e-07	2.671737335004594e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1733.2172652788786	2.8168159646281765	7.934452178584165	3004042.088660795	1993.337510172526	12.237509268301665	3973394.429460805	149.75663309176915	1786.0203242455177	-0.8299904374409834	0.6888841262434751	3189868.598618064	1836.05586034927	1269.8834469512808	1.357337	22.559887	0.2052894624097093	0.110196947749902	-0.0582642349	0.0233943404	0.0423651309	-0.1696871308	-0.0840548848	0.0856022212	0.0577307791	0.0684020785	0.0664287615	-0.0942035216	-0.0670705973	0.0752718351	0.0661729884	-0.0581656721	-0.0182472866	-0.1389021422	-0.1069730594	0.0341742538	0.0163212601	-0.0550320475	-0.0817798791	0.0069655252	0.076685215	-0.1149859467	-0.067528661	-0.0649888516	0.1049967772	0.0450208464	-0.1598349689	0.0643111406	0.0769070154	0.0838442673	0.0016905595	0.04325542	-0.0489239062	-0.1202719728	-0.0232400996	0.080456789	-0.0646211648	-0.0281401401	-0.046064757	0.1315326719	0.0821951076	-0.2103351734	0.0738645144	-0.188603017	0.0809724618	-0.0174580686	-0.0397562087	0.1632053405	-0.049627338	-0.059491302	-0.1024719361	-0.0324259702	0.2115219092	0.0705040522	-0.0309926128	-0.1694948928	-0.0214334513	-0.0992570537	0.0235265052	0.063080731	-0.1205247148	-0.0248301120300311	-0.0039966431162952	1.597315619902981e-05	0.0006165344634238	0.0353464617083005	-0.0954439290309637	0.0012493723552963	0.0091095435888676	-0.2234157293824381	0.0229294363646204	0.0005257590519991	0.0499145881354868	0.0001649858925691	0.0005848440517239	2.72203447468226e-08	3.420425648368279e-07	-0.0025325682912189	-0.0006536467162258	4.272540296329021e-07	6.413902149687419e-06	-0.0008007930020335	-0.0004198983100068	6.412694321058252e-07	1.7631459074656676e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1730.614497944623	-2.602767334255532	6.774397796267647	2995026.54049612	1992.5048502604168	-0.8326599121091931	3970075.578311286	0.6933225292336892	1784.2846902367748	-1.7356340087428634	3.012425412304822	3183671.8558133435	1833.2244360838697	1236.290801232465	1.291828	21.471079	0.4025883203393536	0.2364991860570752	-0.0380165271	0.076106461	0.03534655	0.0896476809	-0.0136102127	0.0111166892	-0.1108595941	0.0717187971	0.0279370203	-0.0955213751	0.0370056816	0.0501493211	0.0315499257	0.0370015237	-0.0296009069	-0.1645127601	0.0776984641	0.0055346693	0.0929824549	0.0166077592	-0.006342195	0.0791010026	0.0973514417	-0.0091679507	0.0134388746	0.1110569435	-0.0369872364	0.0507118675	-0.0227275441	0.0035238407	0.0131032744	0.1220366569	-0.0327738967	-0.0370085373	-0.0347849754	-0.0104618555	0.0561968294	0.0545967189	-0.0068636018	-0.0166650064	0.0057354069	-0.167918774	-0.0341319856	-0.0226489465	0.1958187781	0.0473597325	0.1148370601	-0.0487828929	-0.0543105107	0.0559481069	-0.045554723	-0.1244776849	0.0392582723	-0.1695904559	0.0414550979	0.0785003789	0.0251480098	-0.0513149953	0.2164771089	-0.1013839798	0.0301376669	0.0540487397	-0.1150284477	-0.0061278440956016	0.0187022679344295	0.0003497748258911	3.755047325999939e-05	-0.0235651834430683	-0.0589116451513688	0.0005553178707054	0.0034705819344407	0.0039403409725622	0.2273560703550003	0.0516907827272678	1.5526286980052423e-05	0.0006551297759225	0.0004901438833534	4.291950233002651e-07	2.4024102638875144e-07	-0.0038138286245743	-0.0012812603333554	1.6416280418299905e-06	1.4545288777622295e-05	-0.0009817555232958	-0.0001809625212623	9.638439075218103e-07	3.274743410160839e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1725.5456199252824	-5.068878019340673	25.69352437495502	2977507.686443327	1971.379219563802	-21.12563069661473	3886336.027327985	446.29227232975074	1784.9251482842776	0.6404580475027615	0.4101865106110495	3185957.7849776503	1832.8838296809668	1225.6807687947678	1.203731	20.006851	0.2592071898135582	0.1535567334873248	0.0345863726	0.0025437105	-0.1523613706	-0.0278658129	0.033254488	-0.0646962016	-0.0618968801	-0.0410595876	0.1654098646	-0.0808682775	-0.0392297218	-0.0417767558	-0.0109085859	-0.0881806466	0.0481177101	-0.0479308479	-0.0042772552	-0.001971634	0.1638570816	0.1864267587	0.222630128	-0.1395129126	0.0885248268	0.0123394817	-0.0178936637	-0.0154859162	-0.0415810672	-0.1351272846	-0.0214532456	-0.0103048854	-0.0978885741	0.1247570984	-0.2124806022	0.0648438594	-0.1355016135	0.0012075441	0.0022389803	0.2422810051	0.0028791718	-0.0409892216	0.199150732	-0.0006608191	-0.0361532842	0.0591256456	0.1939811789	-0.0098409688	0.0129432223	0.0158306649	0.0195402418	-0.0122670556	-0.1540515287	-0.0637883381	0.0597290875	-0.1288423105	-0.0551638241	0.019028055	-0.0804025302	-0.2191540849	0.0445746937	-0.1034414224	0.0366662233	0.0446835199	-0.1082719048	-0.0079429840057514	-0.0018151399101497	3.2947328934186225e-06	6.309099491562255e-05	-0.1667166323994422	-0.1431514489563739	0.0277944355186107	0.0204923373383093	-0.0521115106359673	-0.0560518516085295	0.0031418100687446	0.0027156095407625	-0.0003060256777211	-0.0009611554536436	9.365171542465857e-08	9.238198060688348e-07	-0.0037878820187535	2.594660582079999e-05	6.73226353619972e-10	1.434805018799609e-05	-0.0008050825959901	0.0001766729273057	6.481579863661585e-07	3.12133232427652e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1732.091650458958	6.546030533675548	42.85051574781258	3000141.485589637	1981.258466028284	9.879246464481866	3925385.1092087487	97.59951070597748	1782.2882096231097	-2.63693866116796	6.953445502762274	3176551.2621615496	1830.318014153852	1226.0681795848798	1.360623	22.614506	0.3591640056541538	0.1964267739646978	-0.0329798973	0.1283180236	0.1047957017	-0.0429925215	-0.0738761951	0.065619678	0.1963897559	0.0984470154	-0.0888193244	-0.0407662169	-0.0511004554	0.1113151034	-0.1009768234	-0.0054348162	-0.1196274162	0.0776805603	0.1049909183	0.0385030655	-0.0641473091	0.0203968525	-0.0038082133	-0.0453636962	0.0348829537	-0.025520157	-0.0559114906	-0.0220508841	0.1808132801	0.1257523578	-0.0284188365	-0.0319775244	-0.1274718546	-0.2126249337	0.0770642661	-0.0758405142	-0.0028277175	-0.0788732963	-0.0603327799	0.1395744946	-0.0007362423	-0.129152223	0.131024571	-0.0824978379	-0.04652481	-0.1148160557	-0.0746888524	0.1283137718	0.0218425311	0.1428953983	0.136910672	-0.0902785081	-0.0500034914	-0.0536320685	0.1212265593	-0.0461462393	-0.1198868482	0.1197882316	-0.0416863196	-0.0214897652	0.1245741922	-0.1054279714	0.0430942802	0.0350428114	-0.1003291122	-0.0138666914019722	-0.0059237073962208	3.5090309316041026e-05	0.0001922851304375	-0.0465432124897944	0.1201734199096478	0.0021662706288701	0.0144416508527805	-0.1807960450885275	-0.1286845344525602	0.0165597094072721	0.0326872099196528	-0.0001178429382103	0.0001881827395108	1.3886958086036585e-08	3.541274344978961e-08	-0.0019479514256264	0.001839930593127	3.385344587525041e-06	3.7945147565999246e-06	-0.0008646161412667	-5.953354527659998e-05	7.475610717389181e-07	3.54424301320098e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1730.023526226791	-2.068124232166838	4.277137839675673	2992981.4012981807	1993.4499222366896	12.191456208405723	3973842.592465464	148.6316044814745	1783.6593592162394	1.3711495931297577	1.8800512067399	3181440.709719686	1832.095503471267	1252.3769478531867	1.21451	20.18601	0.3861806228440023	0.2276427934478176	-0.0479540813	0.0252506956	-0.1313684247	0.0419707669	-0.0381774897	0.0835302946	-0.106192134	0.1284325077	0.0118823516	-0.1144254943	0.0053440721	0.1360843256	-0.0894501608	0.0171439068	-0.0812972952	-0.0776743501	-0.0254813644	-0.1089048336	0.0288145454	-0.0926892933	-0.0681989454	-0.0663917469	0.1119905409	-0.0530028738	-0.0190215364	0.1547794407	0.0533552105	0.0181297963	-0.1194424194	-0.0048466563	-0.0545980068	0.0820281114	0.0708369793	0.0379925534	0.0144161468	-0.0034449558	-0.0406782823	0.2162897496	-0.1537623003	-0.1105776513	-0.0857649784	-0.0577717989	-0.1307712453	-0.0931696084	0.0015505264	0.0560902784	-0.0406511773	-0.1629705879	-0.021950295	-0.1580292213	-0.1501554435	-0.1091698419	0.1313958833	-0.0671566266	0.0254457456	0.007642363	-0.0507763554	-0.1110710212	0.0444253632	-0.1073422654	0.0494042187	0.0251860523	-0.0912870929	-0.0128435303261937	0.0010231610757785	1.0468585869882202e-06	0.0001649562712398	0.134799180082922	0.1813423925727164	0.018170818951028	0.0328850633439971	-0.0662125758377101	0.1145834692508174	0.013129371425553	0.0043841051990645	-0.0002708917793062	-0.0001530488410959	7.338235609567898e-08	2.3423947760798053e-08	-0.0035078958793672	-0.0015599444537408	2.4334266987566837e-06	1.2305333500481385e-05	-0.0007929774372096	7.163870405710001e-05	6.288132159235051e-07	5.132103918980757e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1728.825995197841	-1.1975310289501522	1.43408056529841	2988839.3216718053	1983.554808666088	-9.895113570601552	3934489.678982361	97.913272575103	1782.1879680900358	-1.4713911262035708	2.1649918462706124	3176193.9536048905	1831.573051703368	1255.898435879163	0.993269	16.508816	0.2543761023715897	0.1384473066221775	-0.0246015767	0.0126755997	-0.1813970319	-0.0243758356	0.0072061188	-0.0190445072	-0.1633426031	0.0134525678	0.1169697584	-0.1083421388	0.0206639751	0.1788934615	-0.0896513406	0.0245502827	-0.1340161568	-0.0287553568	0.0017358717	0.0131188827	0.0891720023	0.1065298114	-0.0743968381	-0.0576377048	0.1073827542	-0.0767154445	-0.0072552455	0.1782403695	0.0542934769	-0.0991908281	-0.030955833	0.0780710321	-0.1729621894	0.0324304867	-0.0900955484	-0.0142430027	-0.022050536	-0.0203619645	-0.03642404	0.1594593699	-0.0709403277	-0.0934280967	0.0251028253	-0.2146096201	-0.114155299	0.0264274988	0.100891561	-0.0911633132	0.0109698837	-0.0128556372	0.0368287264	-0.084081944	-0.1611624525	0.0086208339	0.0692677418	-0.1558746741	0.0192525998	0.0057912071	-0.0823258159	0.0016811209	0.1914788279	-0.1091829923	0.0555787436	0.0151740128	-0.0812449131	0.0057787329070464	0.0186222632332401	0.000346788687928	3.3393754010980935e-05	0.0129716805196977	-0.1218274995632242	0.0001682644955051	0.0148419396498274	-0.0255844371241948	0.0406281387135153	0.0016506456553246	0.0006545634229618	0.0005370160518599	0.0008079078311661	2.8838623995519484e-07	6.527150636595115e-07	-0.0035638811358691	-5.598525650189973e-05	3.1343489455835062e-09	1.2701248750603626e-05	-0.0013950483667738	-0.0006020709295642	1.946159945638247e-06	3.624894042262999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1723.1074801747482	-5.7185150230927775	32.70141406933779	2969099.38823417	1986.3790726273148	2.824263961226734	3945701.820171751	7.976466922684122	1781.7485901917312	-0.4393778983046559	0.1930529375186165	3174628.0386502217	1829.395361671985	1233.7916998929732	1.673622	27.816757	0.7251992633625437	0.4247907174880068	0.1045409641	-0.1233896171	-0.1114380126	-0.1701595083	-0.056972676	-0.2356136156	-0.0853772872	0.0058436775	-0.1028317478	-0.1141204087	0.1443568152	-0.1462361857	-0.2541103425	0.0157203254	-0.0719294084	-0.042344708	-0.4372507102	0.0424565613	0.1474419606	0.0220508289	-0.0802979732	0.1682678611	0.1217967002	0.1747782788	0.1915586594	0.0058173796	0.0588223392	-0.0685460086	-0.1496705985	0.3017172971	0.0245698871	0.0727786429	0.0901797403	-0.163603116	-0.2080701492	0.2124065956	-0.0016987954	0.3438423035	-0.0363554433	-0.016786723	0.0114254489	0.15713386	-0.4499370895	0.1846640874	-0.0016210428	0.0527436641	0.0261694491	-0.0717380595	0.114291875	0.072345293	0.1880084031	-0.2533450897	-0.0613685848	0.1800858477	0.2252950107	0.0944319027	0.25981786	0.2524223449	-0.1931753678	-0.1109488906	0.0616009311	0.0050684204	-0.0703125971	-0.0301967863326808	-0.0359755192397272	0.0012942379845679	0.0009118459048215	-0.0827525216671745	-0.0957242021868722	0.0068479798422761	0.0091631228843131	0.3108405213550895	0.3364249584792843	0.1131817526877881	0.0966218297163038	-0.0022033146655856	-0.0027403307174455	4.854595515584585e-06	7.509412440975369e-06	-0.0014007231717259	0.0021631579641432	4.679252377836153e-06	1.962025403809865e-06	-0.0011570453792293	0.0002380029875444	1.338754009595875e-06	5.6645422080107384e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1723.0559723939405	-0.0515077808076966	0.0026530514837337	2968921.884002428	1958.929013626664	-27.450059000650757	3837402.880428335	753.5057391392074	1781.7756316504092	0.0270414586780134	0.0007312404874347	3174724.4015432145	1830.0673228519065	1228.1338883264891	1.459576	24.259172	0.6447964090706922	0.4954712286119151	0.1070486747	0.0287148546	0.0335570307	-0.0731410839	0.0662853975	0.0211338113	0.1428876411	0.057514795	-0.0117447358	-0.0407146199	-0.0792253252	-0.0233284339	-0.0831441717	-0.0834288169	-0.1507357084	-0.129796424	0.1354900162	0.0995585571	0.0531448981	0.0473163256	-0.0087124154	0.1107594304	0.0337925393	-0.0150848674	-0.0377578649	-0.1295936699	0.1087582755	0.1307784755	0.0042267062	0.0550084862	-0.1745753799	-0.0257219595	-0.0686430735	-0.0657025199	-0.149138163	-0.0046975003	-0.0782820324	0.240522634	0.0214001098	-0.1105077337	0.1468384334	0.0683952475	-0.0337519906	-0.0455899007	-0.0431503646	0.0360674946	0.0370603082	0.1132695298	-0.0852398935	-0.0555023703	-0.0204125034	-0.044143962	0.0577481875	0.0569233334	-0.3608566618	-0.001553491	-0.0529400519	-0.0178639654	-0.2282359929	-0.1126387502	0.0674542747	-0.0050684204	-0.0586099215	0.0182433627030036	0.0484401490356844	0.0023464480385993	0.0003328202827133	-0.1003840588361697	-0.0176315371689951	0.0100769592684235	0.0003108711029416	-0.1502623698223431	-0.4611028911774326	0.2126158762521872	0.0225787797846266	-0.0004361693771823	0.0017671452884033	1.902437255915955e-07	3.1228024703259826e-06	-0.0016428277358007	-0.0002421045640748	5.861461994584896e-08	2.6988829695160545e-06	-0.0008138585979358	0.0003431867812935	6.623658174340262e-07	1.1777716685459265e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1725.6219262817976	2.5659538878571766	6.58411935460936	2977771.032464502	1971.574444354022	12.645430727357962	3887105.789629871	159.90691828040892	1781.8171219420117	0.0414902916024857	0.0017214442972592	3174872.2560457136	1830.9011082537293	1225.066187224163	1.440773	23.946655	0.4221925161148956	0.2394261445806013	0.0120196032	0.2006894862	-0.0867060817	0.0335734574	0.0589130846	0.2092632005	0.0367032406	0.1003927186	0.1160880658	-0.0593153864	-0.0282243488	0.1250248111	0.1988947654	-0.005622339	-0.088387325	0.0175615163	0.0389832864	-0.0977218004	-0.0676566668	0.1722185598	0.1255596154	-0.1808506828	0.0287257962	-0.2607382043	-0.0985029824	0.0357412282	-0.0837022084	-0.0212858365	-0.059020293	-0.0658848994	-0.020105525	-0.0914437234	-0.0930618428	0.121590156	0.0492936838	-0.1527754969	-0.2386913816	0.0531012556	-0.0436079477	-0.0816436291	0.1093047981	-0.2227222356	0.0177629594	-0.2140185818	-0.0742350928	-0.0307774881	-0.1330374172	0.0464015687	0.0650259849	0.0286869752	0.0939114242	-0.028027661	-0.0413688437	0.238571796	0.1266585421	-0.1832061248	-0.0754006695	0.1288707367	-0.0617225195	-0.1142514127	0.0731227308	-0.0151740128	-0.0462651033	0.0042766544673753	-0.0139667082356283	0.0001950689389391	1.8289773433321112e-05	0.0282094866499562	0.1285935454861259	0.000795775137054	0.0165362999406923	-0.3329854416611795	-0.1827230718388364	0.0333877209822205	0.1108793043582907	0.0006018916819554	0.0010380610591377	3.622735968071004e-07	1.0775707624980834e-06	-0.0018470362028686	-0.0002042084670678	4.1701098022221594e-08	3.411542734707256e-06	-0.0001179443130553	0.0006959142848805	1.3910860982086608e-08	4.842966919007377e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1719.4772475399736	-6.144678741824009	37.75707684022389	2956602.004807644	1962.624907316985	-8.94953703703709	3851896.526821004	80.0942131772986	1778.361635031457	-3.4554869105547823	11.940389789015434	3162570.1049517565	1823.773975282768	1248.725868658958	1.488026	24.732027	0.8040506833064428	0.4145053051028302	0.0512613442	-0.0488605442	-0.0340174517	-0.0546801354	0.004140285	-0.1389801907	0.1389181023	-0.0598208307	0.0366487624	0.0798518004	-0.1070506896	-0.198379031	0.0212166917	0.0334412517	-0.0794459447	-0.0116599022	-0.0027295162	-0.0077171086	-0.2146674548	0.0009480186	-0.04211086	0.1501036977	-0.0667479631	0.1610482667	-0.0632379184	-0.1397966824	-0.1150620996	0.0065327717	-0.1013707795	0.0776155865	0.0544362236	-0.1354309589	-0.0480798823	-0.0824548843	0.0668812351	0.035054684	-0.1012730619	0.1670396165	0.0163918922	0.1891926186	0.1288010357	0.021720626	-0.0093127421	0.0668023104	0.0776806301	-0.0545330708	-0.1693572141	0.2242565004	-0.194664569	0.0432317731	0.0578665862	0.006637428	0.0374066057	-0.0799962421	-0.0715744336	-0.1528993898	0.0209914692	0.0475030352	-0.114803177	-0.1157857731	0.0785907625	-0.0251860523	-0.033413395	0.0839703488740752	0.0796936944066999	0.0063510849281884	0.0070510194900339	-0.1448912023402755	-0.1731006889902317	0.0209934605156106	0.0299638485288929	-0.0373965807496432	0.2955888609115363	0.0873727746949795	0.0013985042517645	-0.0025297579827327	-0.0031316496646881	6.39967545119982e-06	9.807229622341087e-06	-0.0038178496380514	-0.0019708134351827	3.884105596297027e-06	1.4575975858769204e-05	-0.0001288299931439	-1.0885680088600007e-05	1.659716713345732e-08	1.1849803099134266e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1720.5709440957785	1.093696555804854	1.1961721561794003	2960364.3736666385	1977.18409197772	14.559184660735127	3909256.9335697615	211.96985798538503	1774.266433110084	-4.095201921372791	16.770678776815398	3148021.3756611804	1823.841543851324	1240.8095892550095	1.262159	20.97797	0.4986726666912524	0.2760265446015146	-0.0346797052	0.1360994654	0.0669270804	-0.0272340291	0.006610798	0.131803915	0.084072433	0.0105519903	0.0413510747	0.1626406858	-0.1535520346	-0.0001602578	0.0857936613	0.0251666259	-0.0420001338	0.1096942424	-0.1067764113	-0.0208268191	-0.2141933964	-0.0842098839	-0.0102068123	-0.1025730521	-0.1591115358	-0.0248351284	-0.1468930219	-0.1097301889	-0.0284505549	0.0699650658	0.034237247	0.0861611965	0.0672522009	-0.1572098559	0.105329524	0.1773181038	0.0974052547	-0.0931739457	-0.1641064529	0.0710248378	0.0119822285	0.0006371837	0.0660136495	-0.011617473	0.0776301997	-0.118386666	-0.1761583825	0.1509986026	-0.1353193768	0.2516079632	0.0579352141	-0.0410247584	0.0400958839	0.0284085288	-0.1413741244	0.0287612828	0.0724340549	-0.1336834708	-0.0956056299	0.0461362236	0.10434831	-0.1172407796	0.0838433825	-0.0350428114	-0.0201956026	-0.0281807637849595	-0.1121511126590347	0.0125778720706594	0.0007941554475036	-0.0328159115369146	0.1120752908033609	0.0010768840499986	0.0125608708086579	-0.25613410224544	-0.2187375214957967	0.0478461033101241	0.0656046783330775	-0.0018559557198585	0.0006738022628742	3.4445716340754827e-06	4.5400948945439276e-07	-0.0037972840942519	2.0565543799499954e-05	4.2294159176915103e-10	1.4419366492458472e-05	0.0002909770348436	0.0004198070279875	8.46676348063736e-08	1.7623794074769762e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1719.2904525508286	-1.2804915449498822	1.639658596688136	2955959.660232433	1971.6820696795428	-5.50202229817728	3887530.183895805	30.27224936964	1772.223835186156	-2.0425979239280423	4.172206278835149	3140777.3220019275	1821.987082432133	1264.7403007802022	1.373091	22.821737	0.522988291858604	0.2352699238278828	0.0166354188	-0.0279217775	-0.1305348915	0.0497602148	0.1742946575	0.1160129666	-0.1689412727	0.0626123239	0.0924157504	0.1331949262	0.0350539791	0.0569747192	0.1196848762	0.0687733288	0.0180411602	-0.0325566606	-0.0494492288	-0.1064976915	0.0306974237	-0.0404900606	-0.2399956773	-0.2212637399	-0.1452059785	-0.0959849266	-7.79616e-05	0.1301499807	-0.1448551012	-0.0065829042	0.0286155972	-0.002507504	0.0611141406	0.1762171139	-0.0087962605	0.0478374589	0.2185332438	0.0041080443	-0.1564733615	-0.0159849031	-0.0489947691	-0.0501241794	-0.1313576063	-0.2713196813	0.0183065715	0.0347884012	-0.0809786136	-0.1387807076	-0.0815332414	-0.0792644257	-0.0489765898	0.0106138796	-0.00187758	0.0178773531	-0.077258946	0.00538043	0.1191601721	-0.2022384913	0.0985115328	-0.0036828923	0.0801366826	-0.1186154352	0.0888661936	-0.0446835199	-0.0067565429	-0.0352602031192219	-0.0070794393342623	5.011846128750164e-05	0.0012432819240087	0.0988493453033925	0.1316652568403071	0.0097711930669093	0.017335739858824	-0.0903852404265705	0.1657488618188694	0.0274726851942506	0.0081694916869689	0.000137938703138	0.0019938944229964	1.9027085823393293e-08	3.975614970056545e-06	-0.0045301122891558	-0.0007328281949039	5.370371632461089e-07	2.0521917352360404e-05	-0.0013521950245593	-0.0016431720594029	1.8284313844429257e-06	2.7000144168023674e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1716.405923543836	-2.8845290069925795	8.320507592181597	2946049.2943763686	1964.478697600188	-7.203372079354722	3859176.5533249313	51.888569313627166	1774.2830462104207	2.0592110242646413	4.240350042453033	3148080.3280697297	1821.724491746213	1228.0202269574604	1.209522	20.103096	0.4660531751757911	0.2672728614120966	0.1031115448	-0.0570315609	-0.0526489102	0.0275296883	0.0434693755	-0.2550776414	0.0916452986	0.1023840465	-0.0032990911	0.0766994598	0.0204987857	-0.1044099768	-0.0575494067	0.0651701915	0.0374462979	0.0671018401	-1.0488e-05	0.0737057755	0.0572278902	0.2001574359	-0.0299378392	0.1290753936	-0.0689665117	0.1370926841	0.0563076729	-0.01259895	-0.0624290274	-0.0678724247	-0.0050963416	0.0115753648	-0.0286832827	-0.1115652579	-0.1886007051	-0.1737327413	-0.118192261	0.0974877932	-0.024536514	0.0088201995	0.0587005156	-0.0359015123	0.0087813848	-0.1491671411	-0.0602912072	0.1846757202	0.0082399777	-0.0304473599	0.039940813	-0.0094056583	-0.0561912993	0.0719724755	-0.0354760933	0.1222938965	-0.0432777924	0.032179552	-0.1068555025	-0.0436148878	-0.0464047854	0.1911621262	-0.0683996031	-0.1199087977	0.0936454286	-0.0540487397	0.0067565429	-0.0284089006592438	0.0068513024599781	4.694034539810197e-05	0.0008070656366667	-0.044403677774639	-0.1432530230780315	0.0019716865999139	0.020521428620995	0.1315480407557459	0.2219332811823164	0.0492543812963491	0.0173048870266753	0.000971087035789	0.000833148332651	9.430100310774666e-07	6.941361441991415e-07	-0.003835002319561	0.0006951099695948	4.831778698300838e-07	1.4707242791038252e-05	-0.0010001419576958	0.0003520530668634	1.0002839355435877e-06	1.2394136188799596e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
