global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
1722.4538176509488	2.43387351520596	5.923740288021016	2966847.153940328	2160.7128871196023	2.3033041051912733	5.305209800990972	4668680.180564728	1822.0306448610672	2.122090310043177	4.503267283979147	3319795.6708128364	1881.832733540596	1449.8133807385427	1.330036	16.459309	0.1461138068278278	0.133219574820627	-0.1046068027	0.0812858898	0.0424203383	0.0720946915	0.2534153266	0.1178798833	-0.0280952277	0.0613505613	-0.0870512144	-0.1455065728	-0.0410351875	-0.2130271758	-0.1391757729	-0.0121409513	-0.0795170467	0.1032488956	-0.0862910867	-0.0035228106	0.1042467667	0.0002927084	0.0174426424	-0.0917107069	0.0819632863	-0.0644056427	0.0617439932	-0.1970038548	0.1777649111	0.1127842481	-0.0005283467	0.089370096	0.1018977606	0.0338530631	0.0272047729	-0.1121374261	-0.0699596832	0.1934104067	-0.0035590674	-0.008953755	-0.0182381384	-0.1315230285	-0.0049767598	-0.0705415512	0.0969951338	-0.0786935456	-0.0093792023	-0.052202736	0.08924388	-0.0488607756	0.0360790289	-0.0106078667	0.0268561467	0.0198685323	-0.1263383609	-0.0431013649	0.0231538547	-0.066851502	-0.0532688025	0.0562232517	0.0870277126	-0.0637865896	0.1194912623	-0.0941076197	-0.0992570537	0.0235265052	0.063080731	-0.1205247148	-0.0155329105838291	-0.0004558777425245	2.07824516129325e-07	0.0002412713112052	-0.0003533864771725	0.1329498582135358	1.248820022483899e-07	0.0176756647989992	-0.0670170208830285	0.0001359553358924	0.0044912810880362	1.8483853357616468e-08	0.0011121108574898	0.0001239203494494	1.5356253007686185e-08	1.2367905593466983e-06	-0.001260345460778	-1.1006294346998634e-06	1.211385152527741e-12	1.588470680503709e-06	-0.0006192998551363	-0.0001264213318333	1.5982353142505363e-08	3.8353231057184217e-07	0.0	0.0	0.0	0.0	0.0
1720.210068460108	-2.2437491908408447	5.034410431398945	2959122.6796315294	2158.489254925702	-2.2236321939003574	4.944540133750117	4659075.863629712	1820.1073203708816	-1.9233244901856776	3.6991770945479976	3312790.657667671	1881.294403333704	1480.9880284663388	1.229193	15.211369	0.163097994227114	0.0980490437427695	-0.1170108067	-0.1328887124	0.043827921	-0.030272598	0.0271814244	0.0812837655	0.1186869668	0.0110722437	-0.1555644613	-0.1508928859	0.065747218	-0.1077045328	0.0481746465	0.0298550386	-0.0417881712	-0.0547250327	0.0219730527	0.0211776698	0.0732207192	-0.0595965822	-0.1149827569	0.1350552786	-0.0285936013	-0.1369097396	0.1322384383	-0.0341809436	0.1422374465	-0.0461056238	-0.0341110741	-0.0464146865	0.0802977158	-0.0780187682	-0.018240412	-0.0454662567	0.0445718584	0.1127208435	-0.0862423869	0.1758713548	-0.1287614761	-0.0439643563	-0.0576012579	-0.0261634434	0.04072651	0.0554887805	-0.0820818953	-0.0844796861	-0.030066769	-0.1267116273	-0.0546290547	-0.1178652363	0.027626468	0.0513844036	-0.0016014328	-0.0747565179	0.1094104648	0.0601851146	-0.0769446955	-0.0208074384	-0.1458381708	-0.0116256287	-0.0058266145	0.0719464204	-0.1013839798	0.0301376669	0.0540487397	-0.1150284477	0.0018655223888686	0.0173984329726977	0.0003027054699054	3.480173783370008e-06	0.0829722859914028	0.0833256724685753	0.0068844002426391	0.0069431676923402	-0.1140370534270545	-0.047020032544026	0.0130044495543248	0.0022108834604412	0.001090177050552	-2.1933806937800025e-05	4.810918867846842e-10	1.188486001550258e-06	-0.0010018572505232	0.0002584882102548	6.681615484072968e-08	1.003717950425906e-06	-0.00064595496278	-2.6655107643699935e-05	7.104947634972307e-10	4.172578139401111e-07	0.0	0.0	0.0	0.0	0.0
1718.6916808157162	-1.5183876443918507	2.3055010386418333	2953901.093705152	2166.029545964421	7.540291038718806	56.855988948583125	4691683.993990835	1817.294106809249	-2.813213561632665	7.914170543353944	3302557.870643625	1880.222223660111	1470.486144191595	1.002289	12.40341	0.0794073002335183	0.0357797739202248	0.0020430258	-0.1604793836	-0.0189412429	-0.0511184845	-0.1059306028	0.0073812592	0.0121722067	-0.0361997759	-0.0968746825	-0.0515747284	0.1570538772	-0.0056575544	0.0844195446	-0.0100672991	-0.0609582577	0.0711163712	-0.0902197547	0.0598939954	0.067617841	-0.0792458047	-0.0628050704	-0.1073492376	-0.062037639	0.0171414391	0.0795993346	0.0819995685	0.0625942406	-0.1166699173	0.0495734229	-0.0523757413	-0.0208486593	0.1219680906	-0.089176798	-0.1203400995	0.0134886734	0.053693491	0.0133824394	-0.1109055065	-0.0968107925	0.0451317821	-0.0816697868	-0.0021194402	-0.0614577823	0.1094268269	-0.1109361961	-0.0125565094	-0.0148333775	0.0125272238	-0.062225622	-0.02886053	0.0381463065	0.0757826805	-0.0154864431	-0.0282437944	0.0287486685	-0.0010651138	0.1382727149	0.0983320075	0.0869532752	-0.0004445136	-0.0792103695	-0.0299321522	-0.1034414224	0.0366662233	0.0446835199	-0.1082719048	-0.0059756523270522	-0.0078411747159208	6.148402092559563e-05	3.5708420733804375e-05	0.0790482363904487	-0.0039240496009541	0.0062486236764402	1.539816527074807e-05	-0.0818310451296611	0.0322060082973933	0.0066963199470126	0.0010372269704517	0.0015352816516247	0.0004451046010727	1.981181058960875e-07	2.357089749815467e-06	-0.0008913790917912	0.0001104781587319	1.2205423556812962e-08	7.945566852825046e-07	-0.0004928163701997	0.0001531385925802	2.3451428537475105e-08	2.428679747368077e-07	0.0	0.0	0.0	0.0	0.0
1717.5076807794758	-1.184000036240377	1.4018560858172142	2949832.633536494	2160.6274921314134	-5.402053833007358	29.18218561470949	4668311.159754081	1816.3979607813108	-0.8961460279381299	0.8030777033892875	3299301.551930504	1879.7592354947503	1456.2677519452016	0.971974	12.028257	0.0817426286904784	0.0529470811942206	0.1027332034	-0.0904306869	-0.0677421755	-0.078543375	-0.1449517251	-0.0743928276	0.0452050232	-0.0622300845	-0.0345885153	0.0478766801	0.0991043274	0.1621455942	0.0846571805	-0.0294451001	-0.0118475683	0.0090689473	0.0756393805	0.0754458329	0.0665155529	0.0190402322	0.0360091067	-0.0685302776	-0.1293643328	0.0696194233	0.0118333892	0.1672840799	-0.0776357608	-0.0467587843	-0.0136984998	-0.0730090096	-0.022698376	0.0977186215	-0.0720778724	-0.0039560326	0.0953393164	0.0108849688	0.1080727615	-0.0670095689	-0.0240079924	0.1201275558	-0.0327363319	-0.015675559	-0.0957815227	0.085112984	-0.0809155804	0.0304557412	-0.0510369234	0.0727673044	-0.0088194861	-0.0601024867	0.0550900915	0.0673872047	-0.0338523879	0.0222375915	-0.0528090346	-0.0552169101	0.0217072084	0.0918768431	0.0647234577	0.095376947	0.037834126	-0.0068948171	-0.1054279714	0.0430942802	0.0350428114	-0.1003291122	0.0017543822231544	0.0077300345502066	5.975343414738776e-05	3.0778569849201747e-06	0.0301675133935646	-0.048880722996884	0.0009100788643508	0.0023893250806981	-0.1017843418625688	-0.0199532967329076	0.0103600522483962	0.0003981340505114	0.0014317817081853	-0.0001034999434394	1.0712238291959024e-08	2.049998859894016e-06	-0.000891353134597	2.595719420005541e-08	6.737759307393901e-16	7.945104105558976e-07	-0.0004928619577757	-4.558757600006593e-08	2.0782270855617877e-15	2.429129094224959e-07	0.0	0.0	0.0	0.0	0.0
1717.6747941013764	0.1671133219006151	0.0279268623566586	2950406.698291206	2146.0054379025023	-14.62205422891111	213.8044698732173	4605339.33950711	1814.4969247379656	-1.9010360433451297	3.613938038097306	3292399.0898835347	1875.826830900168	1451.652512618059	1.212207	15.00116	0.2703476087273029	0.1787981901948413	0.1189948621	0.0852949394	-0.1032354131	0.0861475569	0.0123567965	-0.1601283674	-0.0557132366	-0.0565036938	0.0757596873	0.0884037622	-0.0997003415	0.0393219428	0.1144529408	0.0078400548	0.0218940156	0.0375842106	0.0261458997	-0.107871122	0.059582304	0.0636692489	0.1401896013	-0.130680187	0.0593545927	0.0280627989	-0.09847616	-0.0272197421	-0.1053653229	-0.0696156554	-0.101771184	0.0115931585	0.0064818055	0.0452909892	0.0586277945	0.0695107299	0.004807247	0.0061603493	0.0695436423	-0.1623938378	0.1466999851	-0.0061160111	0.0767465073	-0.002105183	-0.068817785	0.0301116191	-0.0485720285	0.0313497799	-0.0187819755	0.1037551979	0.0375296791	-0.0116152242	0.011282162	0.0575627776	-0.1463351675	0.0162131887	-0.0288647852	-0.0283489948	-0.101413249	-0.0340276162	0.059930222	0.13990771	0.0838623239	-0.2395823529	-0.1073422654	0.0494042187	0.0251860523	-0.0912870929	-0.0019906214174199	-0.0037450036405743	1.402505226791476e-05	3.962573627490812e-06	-0.1337653441877933	-0.1639328575813579	0.0178931673056788	0.0268739817947897	-0.035559595388193	0.0662247464743757	0.0012644848241719	0.0043857170455953	0.001535129940912	0.0001033482327267	1.068085720773218e-08	2.356623935484481e-06	-0.0015158802018215	-0.0006245270672245	3.900340576960353e-07	2.297892786274392e-06	-0.000491837237107	1.0247206687000318e-06	1.0500524488610405e-12	2.4190386780504734e-07	0.0	0.0	0.0	0.0	0.0
1715.214652543057	-2.460141558319492	6.052296486970659	2941961.3042983995	2147.9465635145034	1.941125612001088	3.767968641566597	4613674.439713765	1813.6979480056289	-0.7989767323367687	0.6383638188155405	3289500.246599829	1874.764427667932	1442.9416804748907	1.092107	13.514921	0.1440911618834332	0.0750428013766341	0.108037724	0.052207586	0.0221855564	0.1866389369	0.0461380071	-0.1212852608	-0.0506613116	-0.0362526438	0.1441323133	0.0784732741	-0.018133393	-0.0834274725	0.0755357788	0.1467451251	-0.0926105147	0.0499070178	0.1207240207	-0.0976418235	0.1909905952	0.0985803801	0.1568632805	-0.0523992627	-0.1489335173	0.0136181129	-0.1092317432	-0.051078716	0.0359637205	-0.0718446004	-0.1201071856	0.1552947461	-0.057256265	0.0314419407	0.1357217684	-0.0107751909	0.1388209431	0.0228722282	0.1761586142	-0.0266524099	0.0259147219	-0.1226944954	0.1708528632	-0.0644651452	-0.0629748027	-0.0525704725	0.0459520768	0.0481690003	-0.016650734	0.0246309724	0.0317960364	0.0150784121	-0.0125974621	0.0306286641	-0.057773606	-0.0147475201	0.1125499784	0.0633726192	-0.1066021694	-0.0703383706	0.0964909305	0.0518143359	0.1072593159	-0.0888406642	-0.1091829923	0.0555787436	0.0151740128	-0.0812449131	0.0019472309595727	0.0039378523769926	1.550668134298627e-05	3.7917084099184175e-06	-0.0926851785124256	0.0410801656753676	0.0085905423158802	0.0016875800119156	-0.1002572820682559	-0.0646976866800629	0.0100515226077138	0.0041857906617515	0.0010906206065772	-0.0004445093343348	1.975885483107671e-07	1.1894533074908195e-06	-0.0013463094451175	0.000169570756704	2.8754241529167232e-08	1.8125491220125904e-06	-0.0005652662890884	-7.342905198139994e-05	5.391825674887135e-09	3.1952597757977057e-07	0.0	0.0	0.0	0.0	0.0
1715.252147010899	0.0374944678421798	0.0014058351187682	2942089.927825499	2165.129420100032	17.182856585528498	295.25056043884007	4687785.4057827005	1815.8351655569136	2.1372175512847207	4.567698861519458	3297257.348473104	1877.8788737365464	1460.144746962232	1.023191	12.662075	0.202415910852431	0.1302477563723655	0.0740890921	0.0101137967	0.1849543993	0.0874708221	-0.010981593	0.0731771877	-0.0112986873	0.0069862109	0.1462597861	-0.0055562254	0.0100664469	-0.1031154185	-0.0357109268	0.0116970631	-0.0600272086	0.0587603466	-0.0762148545	-0.1451449191	0.0041380616	0.1125406186	-0.0242363848	0.1050942742	-0.0428326864	0.08823416	-0.012637514	-0.0428595211	0.0962317943	-0.0226927697	0.0177554557	0.2358080311	-0.0113427224	0.0387683072	0.1422126844	-0.0041851924	-0.0589988938	-0.0177768151	-0.0388799399	-0.0075890484	-0.1043696073	-0.0802408473	0.1118057185	-0.0826383121	-0.0335189726	-0.0411714609	0.097730267	0.0975865212	0.0270779527	-0.0094074945	-0.0099700059	0.0173458061	0.1393144751	-0.0059043775	-0.1044102495	-0.0094768868	0.162859149	0.0480081095	-0.1350086751	-0.0123281542	-0.0373723749	-0.023842705	0.0592356503	-0.0464651213	-0.1109488906	0.0616009311	0.0050684204	-0.0703125971	-0.0196576714316023	-0.021604902391175	0.0004667718073321	0.0003864240461128	0.025391914597904	0.1180770931103296	0.0006447493269472	0.0139421999173854	-0.1488341858940174	-0.0485769038257614	0.0221516148907349	0.0023597155852972	0.0012531808163663	0.0001625602097891	2.642582180667624e-08	1.5704621585085065e-06	-0.0012988088162566	4.75006288609e-05	2.256309742180966e-09	1.6869043411858702e-06	-0.0004921868972351	7.30793918532999e-05	5.340597513648155e-09	2.4224794180991494e-07	0.0	0.0	0.0	0.0	0.0
1718.7611338899007	3.508986879001668	12.312988917005868	2954139.8353704973	2165.206404402449	0.0769843024172587	0.0059265828186719	4688118.773665383	1818.8434855775065	3.008320020592919	9.04998934630018	3308191.625027733	1881.6382462384831	1478.0741626050844	1.049269	12.984791	0.0929222932915743	0.0532325088165749	-0.0253879043	0.0309771277	0.209327699	-0.0330950666	-0.0477620904	0.1617448359	0.0392413837	0.0592336938	0.1631079159	-0.0620292534	0.123895837	0.0078502919	-0.072553796	-0.0191076322	0.0136097543	0.0633364794	-0.0543638463	-0.155444828	0.0420747025	-0.0640254844	-0.0635629371	0.018813956	0.0306186148	-0.0506481946	0.0816313705	0.0793113939	0.0872051454	0.0643842452	0.0703041518	0.0644230033	0.0318616631	0.0091015363	0.1197083966	-0.051539965	-0.0752353442	0.0031508941	0.0369039444	-0.0676184023	-0.1010160873	0.0810096042	0.0966684846	-0.0937774999	0.0114072407	-0.0302563086	0.1938356739	0.0518681321	0.064292185	0.0060583238	0.0600674129	-0.0064553289	0.1143898906	-0.0989000469	-0.1373139496	-0.0021018235	-0.0557103988	0.1190586752	-0.0939980878	-0.0574143663	-0.0433970128	-0.0140887651	-0.1892644539	-0.0456016251	-0.1126387502	0.0674542747	-0.0050684204	-0.0586099215	-0.0213239681767731	-0.0016662967451707	2.7765448429667943e-06	0.000454711618804	0.0252664922828813	-0.0001254223150226	0.0006383956322809	1.5730757105653132e-08	-0.1965770116807732	-0.0477428257867558	0.0386425215213428	0.0022793774141045	0.0011132345577639	-0.0001399462586024	1.9584955296809843e-08	1.239291180599786e-06	-0.0007698857784907	0.0005289230377658	2.797595798795077e-07	5.927241119222311e-07	-0.0006910725697593	-0.0001988856725241	3.9555510735403305e-08	4.775812966737226e-07	0.0	0.0	0.0	0.0	0.0
1723.0799349246115	4.318801034710759	18.652042377418724	2969004.4621398035	2159.3914308290223	-5.814973573426869	33.81391765965285	4662971.3515378125	1819.9299851885487	1.0864996110421998	1.1804814047948515	3312145.150988391	1882.029288827116	1478.2903527188253	1.301516	16.106369	0.1249263904058319	0.1040551926072398	-0.1196395036	0.0898327744	0.0282769208	-0.1648929875	-0.0243315776	0.091660526	0.0996069609	0.0995448769	0.072405889	-0.0164662884	0.0034050261	0.0791272107	-0.1860654641	0.0168033773	0.0687596948	-0.0940249946	-0.0380111131	-0.0755449783	0.0543975644	-0.0441096292	0.0596550894	0.0581113139	-0.0322479861	-0.1632710509	0.0344838565	0.0471846299	-0.0438592032	0.199404196	0.1054749593	-0.0550533907	-0.0397042388	-0.1144207427	0.1207843444	-0.0648491862	-0.01335754	0.0517572357	0.1408385498	0.066751005	0.0501002773	0.1777962444	-0.0709742008	-0.0751819127	0.1457084709	-0.0504559051	0.031802031	-0.0137801092	0.0668692297	0.0267424587	0.1283234009	0.0313296839	0.081647824	-0.0592595507	-0.0469835414	0.0984831097	-0.1861411215	-0.0191223566	0.1287387501	0.0142335648	0.0455640828	-0.0448389094	-0.0638505911	0.1026226971	-0.1142514127	0.0731227308	-0.0151740128	-0.0462651033	-0.0150563138546715	0.0062676543221015	3.928349070135884e-05	0.0002266925868903	0.0253087481172826	4.225583440129952e-05	0.000640532731264	1.7855555409500475e-09	-0.0949640988116442	0.101612912869129	0.0090181800631077	0.0103251840617492	0.000986651806064	-0.0001265827516999	1.6023193027918566e-08	9.734817864093529e-07	-0.0008913866006818	-0.0001215008221911	1.47624497931133e-08	7.945700718750547e-07	-0.0007830603434723	-9.1987773713e-05	8.461750512674094e-09	6.131835015189564e-07	0.0	0.0	0.0	0.0	0.0
1723.7448086838383	0.6648737592267935	0.4420571157083681	2971296.1654644823	2154.947145616686	-4.444285212336126	19.751671048589568	4643797.200401504	1820.1771682834035	0.2471830948547904	0.0610994823819923	3313044.923940189	1879.8367118352576	1455.4303018751782	1.181577	14.622113	0.2896979206608343	0.1693665644615131	-0.1084203978	0.1152275993	-0.1555552473	-0.1028261901	0.100504928	0.0293693154	-0.0391781293	0.0517437562	-0.1036061227	-0.0549973269	-0.1325478944	0.0287962932	-0.1047564426	-0.0125795568	0.1461171314	-0.1335483802	-0.0315615571	0.1156644435	0.2188766661	-0.2426484159	0.0165658524	-0.0030116526	-0.0408106881	-0.0652602128	0.0057294574	-0.1424948838	-0.092520818	0.1266247493	0.0557957076	-0.2088278017	-0.0141478225	-0.0052343286	0.0403829453	-0.0770467506	0.0230902744	0.1551825973	0.1325880382	-0.0171755676	0.1643920941	0.0004828712	-0.0442738254	0.0102600859	0.1352672658	0.1144829709	0.0147270735	0.0511286081	-0.0125866164	-0.1857789955	0.1393825644	0.0598988017	-0.0237276085	0.0867929663	-0.1523940028	0.0952001895	0.0082480747	0.0029276127	-0.0875041815	-0.0224558117	0.0672059038	-0.0729233361	0.0478490063	0.1666464159	-0.1157857731	0.0785907625	-0.0251860523	-0.033413395	-0.0171596591506641	-0.0021033452959925	4.424061434174197e-06	0.0002944539021669	-0.1009459312640075	-0.1262546793812901	0.0101900810387577	0.0159402440656723	0.0206719143578624	0.1156360131695065	0.0004273280432187	0.0133716875417383	0.0014159361681036	0.0004292843620396	1.842850634917465e-07	2.0048752321439062e-06	-0.0012641349246989	-0.0003727483240171	1.38941313057557e-07	1.5980371078434936e-06	-0.0008951053136965	-0.0001120449702241	1.2554075352541858e-08	8.012135226077096e-07	0.0	0.0	0.0	0.0	0.0
1722.930405851659	-0.814402832179212	0.6632519730615218	2968489.1834081626	2154.801641515784	-0.1455041009021442	0.0211714433793413	4643170.114279117	1817.135248977945	-3.0419193054585776	9.253273060921597	3301980.5130781378	1878.229177740556	1451.9525868259143	1.022639	12.655243	0.1525349800378732	0.0840931069673599	-0.064213392	0.0155474547	-0.1554462996	-0.0022103809	0.0668236917	-0.0253512424	-0.0419492816	-0.0113281569	-0.1512849891	0.0005738516	-0.1013104306	-0.054311684	-0.0232892924	-0.044446074	0.1418931679	-0.0043786373	0.0206385734	0.0353584575	-0.0122725428	-0.1914068193	0.0192900736	0.0330706481	-0.066528193	0.0356835557	-0.0244170403	-0.0956167253	-0.0304496036	0.0090587486	0.0188666227	-0.1523430755	0.0667059838	-0.0242783544	0.0117856444	-0.0648244737	-0.0292065806	-0.0850838634	0.0758314163	0.0059049053	0.1002585688	-0.0354150704	-0.0152487501	0.0160587224	0.099785607	0.0309634948	-0.0891767633	-0.1502482811	0.1390815411	-0.0205960218	-0.0236983558	0.1686766967	-0.1655270958	-0.0590236428	-0.0501550759	-0.0396005264	0.0692476649	0.1006235795	0.12464273	-0.0886596941	0.0621593028	0.0471211803	-0.1372494861	0.1204820567	-0.1172407796	0.0838433825	-0.0350428114	-0.0201956026	-0.0196649516649358	-0.0025052925142717	6.27649058206582e-06	0.0003867103239842	-0.0440339737762087	0.0569119574877988	0.0019389908465238	0.003238970905093	-0.0317258231141153	-0.0523977374719777	0.0010065278522681	0.0027455228921822	0.0017540626055262	0.0003381264374225	1.1432948768409937e-07	3.0767356241053613e-06	-0.0014500318097567	-0.0001858968850577	3.4557651874192875e-08	2.1025922493062902e-06	-0.0006047287849004	0.000290376528796	8.431852847567227e-08	3.6569690328711435e-07	0.0	0.0	0.0	0.0	0.0
1718.653237612923	-4.277168238736067	18.29416814245259	2953768.951157382	2163.370474738044	8.568833222259855	73.4249027909042	4680171.81096831	1816.3899472633505	-0.7453017145944614	0.555474645777444	3299272.440519357	1878.303672951485	1462.729317748281	1.23792	15.319363	0.134836862129365	0.0829967844518816	0.0141739747	-0.1403032073	-0.0264671494	0.0842424945	0.0175243402	0.0093201314	-0.0808328867	-0.0419154346	-0.1419199085	-0.054686315	0.0086188591	-0.144105192	0.052992818	0.0073595875	0.0082171673	0.0701845062	0.0705912462	-0.0681227779	0.0538341126	-0.0475852317	-0.0796526947	0.0657991812	0.01050711	0.0317803524	0.0276507023	-0.0783655879	0.1117025903	-0.0915501173	-0.0332822959	0.0075856664	0.0467988722	0.0412976531	0.063559901	-0.1124920062	0.0731779052	-0.11438614	-0.0575284574	-0.0480561736	-0.0699303874	-0.1231498768	0.0199473786	0.0035632331	-0.0555946629	0.1159826671	-0.0368701499	0.0296285648	0.1212135402	-0.0214316909	-0.057480522	0.0520279993	0.011759613	0.0447156787	-0.2303030638	-0.1323842002	0.0765500541	-0.0221336165	0.0211004634	0.1577683883	0.1024287053	-0.0777304677	-0.0243414262	0.0277143544	-0.1186154352	0.0888661936	-0.0446835199	-0.0067565429	-0.0234665970036331	-0.0038016453386972	1.44525072812389e-05	0.0005506811749309	0.0294936041379685	0.0735275779141772	0.0008698726850471	0.0054063047139253	-0.0684350044609658	-0.0367091813468505	0.0046833498355724	0.0013475639951559	0.0015660296754764	-0.0001880329300497	3.535638278311292e-08	2.452448944472719e-06	-0.0016469504228839	-0.0001969186131272	3.877694019593994e-08	2.7124456954374573e-06	-0.0005737111774846	3.1017607415799995e-05	9.620919698006906e-10	3.291445151707662e-07	0.0	0.0	0.0	0.0	0.0
1716.6554908573512	-1.997746755571825	3.990992099397753	2946906.0742906933	2165.1962453481315	1.825770610087602	3.333438320659655	4688074.780869646	1818.3202247382687	1.9302774749182845	3.725971130176908	3306288.439692228	1882.68738572004	1475.010039942743	1.100481	13.618551	0.1508979210724314	0.084202234259406	0.0818917535	-0.1473806161	0.0996009199	0.0669060493	-0.153177228	-0.0388150174	-0.0215309253	-0.0006686247	-0.0030555009	-0.0998328217	0.0895815595	0.0118886099	0.0725776359	0.0092637596	-0.0717559957	0.0614686826	-0.0565527346	-0.1420224693	0.1670242195	0.1018267702	-0.1493101447	-0.0122768555	-0.0912543146	-0.0198671512	0.1366647074	0.0832655468	0.0280980903	-0.0953652777	-0.0458158388	0.1044113773	0.020206217	0.0287535806	0.1808691399	-0.1385467617	0.0036903137	0.1175860515	0.029674417	0.0678923825	-0.1046683929	-0.0325302647	0.1199685584	-0.0360096494	-0.1041968519	0.0686558852	0.0728601352	0.0632548458	-0.0127243575	-0.0084535851	-0.0329742033	-0.0247683493	0.0572685828	-0.027996752	-0.1129994046	-0.0218309059	0.0835237971	0.0203749395	0.0699374335	-0.1045933031	0.0089201968	0.0131264905	-0.1760665462	0.0625477615	-0.1199087977	0.0936454286	-0.0540487397	0.0067565429	-0.0074466489362094	0.0160199480674236	0.0002566387360829	5.545258037914859e-05	0.0043654169890174	-0.0251281871489511	1.905686548800174e-05	0.0006314257893927	-0.1451162564657124	-0.0766812520047466	0.0210587278906224	0.0058800144090154	0.0014361799467832	-0.0001298497286932	1.68609520416977e-08	2.0626128395421947e-06	-0.0011159178012047	0.0005310326216792	2.819956452874845e-07	1.2452725390455322e-06	-0.0005741995041384	-4.883266538000235e-07	2.3846292081152805e-13	3.297050705527845e-07	0.0	0.0	0.0	0.0	0.0
1715.1773533455068	-1.478137511844352	2.184890503921412	2941833.353429297	2168.542263958905	3.3460186107736263	11.195840543643468	4702575.5505760135	1815.812974159762	-2.507250578506728	6.286305463422321	3297176.7571269204	1879.797947943965	1464.7633913361276	1.041254	12.885602	0.0959379916603922	0.0526813113610273	0.1251456128	-0.0069964878	0.146635856	0.0007854642	-0.1458448718	-0.0052955929	-0.0818054022	0.0177680656	0.1261308025	-0.0012836009	0.0531806514	0.0528134065	0.0449252463	-0.003223626	-0.116888086	-0.0871380352	0.0373329306	-0.1197916558	0.0746416296	0.1458554497	-0.1525689707	-0.0559062069	-0.1072428495	-0.0583328265	0.0388490441	0.0761872541	-0.0311741252	-0.0977921931	0.0710737499	0.0944203617	-0.0876885885	0.0415861326	0.1317637761	-0.0347463923	0.1474701017	0.0482833097	-0.0474237542	0.0132236318	-0.0761444583	0.0662747404	0.0277188288	-0.0859554263	-0.0197705865	-0.0058517874	0.0672411806	0.133930156	-0.0881270005	0.0247323737	-0.0121371965	0.0504060905	0.1136773676	-0.0449683196	0.0094646156	0.0396791038	0.1188779898	0.0637421361	0.1008221572	-0.0349185809	0.0260156698	-0.0178955675	-0.0937717817	0.1326309773	-0.1211199807	0.098167988	-0.063080731	0.0201956026	-0.0142905307357068	-0.0068438817994974	4.683871808549177e-05	0.0002042192687081	0.0445124678515895	0.0401470508625721	0.0019813597942387	0.0016117856929619	-0.1246343152994597	0.0204819411662527	0.0155337125501651	0.0004195099139378	0.001215279807591	-0.0002209001391921	4.879687149513329e-08	1.476905010738418e-06	-0.0007683500433945	0.0003475677578101	1.208033462692098e-07	5.9036178918433e-07	-0.0005750339637774	-8.344596389999424e-07	6.963228891199142e-13	3.3066405949754814e-07	0.0	0.0	0.0	0.0	0.0
